datacenter_id,server_generation,server_id,action,server_type,release_time,purchase_price,slots_size,energy_consumption,capacity,life_expectancy,cost_of_moving,average_maintenance_fee,cost_of_energy,latency_sensitivity,slots_capacity,selling_price,lifespan,moved,cost
DC2,CPU.S4,569e6535-e2d2-42fd-8a5b-c7e2248b37cd,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,46fc2b13-9177-4fc6-bc5a-79c885156015,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,7648eade-797b-4042-b56a-73b36b020acc,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,01de6b75-557c-4e03-9bb3-302bf9cb1064,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,1373dcf2-5d6c-45bf-bb04-98007f0e7682,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,c41d842d-ed0d-41a9-8896-4c2e3c94506e,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,f1663fec-6e4b-4602-93c4-d1ea512ce2a5,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,8a63e4ee-1f07-4d73-bb91-38e56d278aa2,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,5710ca9c-6e67-4f12-a3d0-db8b4f7f3596,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,0cb317f8-4d64-42a8-8044-f5937e6d843d,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,1c7ff4ce-aff2-4860-84b2-5e037032d602,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,48118452-8e9a-4205-be36-47aff7e273d1,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,693a44b3-0691-431e-b0f1-029e7793adf0,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,350004e7-7471-4e15-9e3d-8e75439dc3c0,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,b98cef21-05a3-44b1-a588-4eead01d8158,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,e88f0e7f-59f9-4ab1-8106-28f051f53d22,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,7cfc46f0-738c-4ba8-b528-d7e607cb93c9,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,9bf64de8-886f-4043-8c11-81dc91694f57,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,e25a639c-0268-44ef-9074-5c4eb92342a8,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,79ef40dc-6152-4115-880a-ed4513d1fbab,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,cfc396a8-b0b8-48fb-824b-b7089302cfb8,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,56cd4fd9-1f10-4a3a-9692-e260559f1c89,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,c287cca2-afde-4316-9334-dab2719f1d31,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,3cc73bee-7ed9-473e-b7a4-3fe32974c71f,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,ac11e8aa-a20e-4136-95e7-ff522125dbdb,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,efecb4d8-a8d1-4605-9c0f-9c6301b96e81,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,c5290259-d5b6-4578-aaa0-68ca7d569b53,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,ef4a07cc-880d-4c48-84dd-b4c5f97c6661,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,fe565e65-925b-42f2-8199-ba633a3c3639,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,64de8b2f-b14f-4abf-9b25-0d5c037bbc13,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,bedb3726-95cb-424f-8989-ecbbbb8c3c33,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,ec70d5fb-f9d8-45a7-9b50-55d729725a10,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,6b51b0b9-64e0-4447-ac8f-2010ae18559b,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,daf944ae-5703-4845-bbdb-cb65b716220e,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC2,CPU.S4,5526ee47-6da4-416c-b7b7-319502eb9ea0,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.35,medium,15300,18.0,52.0,0,642.0448756286166
DC3,CPU.S4,e365ef00-52f1-4150-b989-723b12305da6,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,b01bfc55-ce38-4185-a9c3-336c462c4c6d,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,be267514-908c-428e-9db3-86ae1ff34b60,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,0497d1a2-15b5-4d82-9e37-cb39bbe10975,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,06572c17-bcbf-487e-8e6a-799a54d02500,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,6d38090d-544e-4801-9bd9-1782c6bfa1fd,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,ed6148d2-d6e7-4b51-9635-276971c45b16,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,36d8357e-058a-4caa-aac4-b759694a38c5,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,8d6ac2e0-743e-410c-8c9d-c29eb51af6f3,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,6c6f809c-c54b-4a31-9419-dec43fbb00a3,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,d86f989a-19a5-4a20-8bb4-05b27f30cf27,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,15e663c2-8804-4310-8a84-64d85f2b1be8,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,cabbece3-9647-4e9b-87e9-45ed2b6d7253,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,d1d3942b-f08e-47b4-a195-b1b00c9ad5a9,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,7c9bad02-158c-4e5b-b947-0fb8dfb8071e,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,8cbba124-1122-4406-a03b-4170197da3a5,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,e4faf6c4-3f75-4f0c-b37b-0aedf6a3aaf8,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,7b7dd24e-b18a-49a1-90a9-f693ac7a7055,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,3028efb6-c43e-4098-9caa-fbb31f9d412d,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC3,CPU.S4,e481772c-b51b-4bc3-a209-a08695b1b081,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.65,high,7020,30.0,52.0,0,918.0448756286166
DC4,CPU.S4,eb731970-e205-428f-959a-7407eebabd9d,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,66e11be6-3ead-45b3-a45b-8ded3ca1e9fa,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,b2d72e41-beea-4a9b-a88e-01d6a0d37bfc,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,e79ae4eb-1440-4a44-8c9f-e96f931352e5,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,eedcbcde-e044-43ae-b20c-b63c00d500c2,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,875d6bf6-da98-4733-9cae-d2f144be3770,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,40eeaafd-f69b-478d-8494-f5b27efab1d2,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,73fbcabb-7de8-4e4e-ad37-13e79580f33d,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,64cdee21-04e3-4e6a-bdf6-293b70e41070,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,c772fa88-1de0-4411-82ea-0ee77d428f80,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,84e2c884-20f5-4c8e-89e4-2f1e1d4f6cd9,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,54173c6a-5044-4552-bb2d-8d672edf4bba,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,475faa81-4e76-4d8f-8846-fdaf3e5cd246,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,449f24cf-c8bb-4fd0-8636-349110f7e998,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,557f5423-d614-42cf-8997-6abb1e43ba4a,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,3f682963-99dc-4d35-99c7-9794aee27888,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,55dd4c28-0bef-4b15-8030-8c6f815974fd,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,5731a5a9-9e9f-4f00-bd1b-dc7fe801a7e0,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,ba6c84ad-fe91-4ecb-b3f4-499638cc8b7d,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC4,CPU.S4,0961031b-7b9d-4018-8328-419d52d539cd,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.75,high,8280,30.0,52.0,0,1010.0448756286166
DC1,GPU.S3,a9e04fb3-8d41-4b5e-b5ba-757793fd6511,hold,GPU,"[97,168]",160000,4,4200,8,96,1000,3080,0.25,low,25245,2150.0,52.0,0,3380.3503946480832
DC1,GPU.S3,73fc3f2c-307e-4f56-9451-17d55c0a4435,hold,GPU,"[97,168]",160000,4,4200,8,96,1000,3080,0.25,low,25245,2150.0,52.0,0,3380.3503946480832
DC1,GPU.S3,ee5c9dbb-2a92-41d8-b5e9-d04b3fc9eb6c,hold,GPU,"[97,168]",160000,4,4200,8,96,1000,3080,0.25,low,25245,2150.0,52.0,0,3380.3503946480832
DC2,GPU.S3,fd1899c6-671c-4984-be94-720a33b994d5,hold,GPU,"[97,168]",160000,4,4200,8,96,1000,3080,0.35,medium,15300,2450.0,52.0,0,3800.3503946480832
DC2,GPU.S3,d1c57294-d247-4b9c-a44d-1c8117682a25,hold,GPU,"[97,168]",160000,4,4200,8,96,1000,3080,0.35,medium,15300,2450.0,52.0,0,3800.3503946480832
DC2,GPU.S3,f9ca02a3-dbe8-4d76-9aaa-dc4b08da5814,hold,GPU,"[97,168]",160000,4,4200,8,96,1000,3080,0.35,medium,15300,2450.0,52.0,0,3800.3503946480832
DC3,GPU.S3,ce026d74-0eb2-4dd4-8c93-d5f6b0bd3e92,hold,GPU,"[97,168]",160000,4,4200,8,96,1000,3080,0.65,high,7020,2700.0,52.0,0,5060.350394648083
DC3,GPU.S3,4c9fe87c-70a4-4516-bb8e-b94608cef97e,hold,GPU,"[97,168]",160000,4,4200,8,96,1000,3080,0.65,high,7020,2700.0,52.0,0,5060.350394648083
DC3,GPU.S3,efee45aa-5931-4688-baff-7a7fff2ef37b,hold,GPU,"[97,168]",160000,4,4200,8,96,1000,3080,0.65,high,7020,2700.0,52.0,0,5060.350394648083
DC4,GPU.S3,335d9566-7638-4999-a6c0-2eab8f7f8a02,hold,GPU,"[97,168]",160000,4,4200,8,96,1000,3080,0.75,high,8280,2700.0,52.0,0,5480.350394648083
DC4,GPU.S3,2773e892-06a7-46fa-9495-4ed37e15d481,hold,GPU,"[97,168]",160000,4,4200,8,96,1000,3080,0.75,high,8280,2700.0,52.0,0,5480.350394648083
DC4,GPU.S3,661e3e5b-80dd-4a58-b64b-f130b102b448,hold,GPU,"[97,168]",160000,4,4200,8,96,1000,3080,0.75,high,8280,2700.0,52.0,0,5480.350394648083
DC2,GPU.S3,29e349f7-c709-48b0-9029-89b2633543401,hold,GPU,"[97,168]",160000,4,4200,8,96,1000,3080,0.35,medium,15300,2450.0,52.0,0,3800.3503946480832
DC1,CPU.S4,6ded8013-ca03-4fb0-8286-c60fa84177a0,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,4d8a4272-4d40-4919-bdb3-92674fa5ece0,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,685a1580-5328-4209-85a9-f02e0ef5ef26,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,04fc9012-9329-434b-9c02-a137c8f46b37,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,8fb3d582-ee38-49b3-8c14-6a9155025c72,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,c998e077-311e-431e-931f-202e78980416,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,58f711cb-f6e6-4b00-9b97-850a75988192,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,3da433b6-61a1-4f09-bbdf-7d4c1b4f6cc8,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,9e8f4854-8fac-488b-af9b-5d14ad9119bf,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,3f2393a5-5af6-46d3-b578-ce8667eb1243,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,61c74320-e63a-4540-85d3-4dfa0c2173fe,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,51a93552-aa5c-47ea-b96b-15d3cfa3974b,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,e2cc4142-3721-4182-b547-7e945189bb29,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,4748d558-437a-4f16-a2d8-015e96ff0c1d,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,75528587-7d36-4f3f-98c5-6f46588729e4,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,eeb4a6e1-8a5a-4a3b-8420-bf22b86dbdb8,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,73bcdccc-90d4-4a77-bc3c-f075ce97c888,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,5c3c466d-2857-456c-97c3-87669716f312,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,84ebb5a3-702c-437e-a9ea-3f03eecdf750,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,64b0ce84-6236-4f28-996c-87f0c32bc9f3,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,7f95984b-397c-4f9b-8af7-c00a16579378,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,58505620-8d8f-4ed5-bbd3-7c2eed212c99,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,4b2af731-b8cc-4a1c-974b-34d7ce2762fb,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,8a85a005-7afc-434a-b114-ed711a8a4d1e,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,1b23fc9e-4e12-4234-ba6a-6cb7da45d0fe,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,c32e7091-e464-4da9-bbb7-06709dbea2f6,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,42131fdf-7444-487f-9f23-a87f863ea9d2,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,2ded4d69-0a3f-4ba7-be95-1c033433f658,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,3b850a16-31f9-4c35-8d17-8789db027c94,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,a6e40fe7-665d-4d89-94ca-5a7cda08ba35,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,0541a460-65ad-434b-aec8-5d6e8802cd8a,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,9e9b5a0a-abee-481c-8d2c-92c9b333ccc1,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,c0a02458-6301-4673-b846-cbfdd321cd5f,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,04a314e1-cf01-4ccb-aa59-6446b0e7b2c1,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,98754910-13e9-4316-8894-305b7d7c4749,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,b07a02d1-f4e9-4693-a66d-2f595f604cbf,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,b93fb075-e71b-4146-a334-04d87e2b900a,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,7e9bce6b-4934-430c-9ed5-74b9c1d632be,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,8575a6ea-6cb9-475b-ba3e-4dec19209093,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,5f8f16ab-1d97-4905-9f15-9f3b35cb6f20,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,49c91636-4a16-44b1-ba3c-3764a86f5790,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,4b42a3fd-5d3c-4ee0-b407-9d8b2014568a,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,eab61f9c-1fe0-4680-b53a-fa69219a922b,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,f81a4005-7f3e-4b22-ae15-38b4c29c254a,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,a905c69f-bcf6-4cf7-96cc-fa65603a1fa4,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,10265190-a008-4b6f-89f3-6efa921a5a78,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,a6caca3a-e0da-452a-ade6-8fb60765094a,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,66184446-ddcc-4fc3-b289-8d15fa072d9d,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,a084e327-08b8-406b-b1db-e86e78abb57c,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,1e717f83-5273-4ced-a38c-ad1a59e0b70f,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,543c27f0-f309-45c3-8066-8e0c72f5f2c0,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,088af4cf-9262-4f0f-aae5-0ec00044c8f9,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,eaa042a9-b628-4401-b028-5d55040320d9,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,c49db73d-4de7-403b-84e5-0106bd9e3704,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,fb65016b-381a-46f5-b57e-d73a47f616f4,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
DC1,CPU.S4,edba75e8-b2b3-40ea-bb3e-c2ec808efd51,hold,CPU,"[109,168]",22000,2,920,160,96,1000,423,0.25,low,25245,12.0,51.0,0,542.5817484742356
